20210701152543,34.68441166666667,135.79498833333332
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-70,null
1,4c:dd:b0:9a:fe:fa,-91,null
2,07:7d:7c:a1:bf:be,-85,null
3,5b:a8:02:7c:a4:49,-95,null
4,42:c0:f2:d7:67:d4,-64,null
5,4a:d2:64:d3:98:6f,-95,null
6,4c:eb:66:34:04:95,-92,null
7,52:a2:67:2b:35:a8,-94,null
8,72:a6:10:69:e1:5d,-83,null
9,24:9e:01:2d:71:ba,-91,null
10,5b:3c:2c:57:e3:e5,-85,null
11,41:b9:83:38:3e:bd,-91,null
12,64:3b:b3:36:76:31,-91,null
13,55:a2:fa:1e:dc:36,-88,null
14,5c:06:a6:5d:c3:28,-96,null
15,51:1a:f0:64:b1:ca,-98,null
16,40:51:70:2c:06:e6,-90,null
17,43:9f:07:e6:1c:db,-87,null
18,46:44:eb:bd:7d:41,-91,null
19,65:2d:19:11:c7:01,-95,null
20,65:33:b2:21:83:3d,-98,null
21,6b:58:4e:df:50:f6,-94,null
22,7d:d7:16:3d:5d:de,-96,null
