20210701095516,34.681783333333335,135.84618666666665
,adress,rssi,uuid
0,28:ed:e0:d2:49:fa,-84,null
1,00:a0:50:53:77:0c,-59,null
2,6f:a0:ae:db:1c:6c,-88,null
3,d8:9e:61:14:80:6b,-88,null
4,69:20:f3:5f:d8:c1,-97,null
5,41:c0:b0:e4:10:70,-102,null
6,0f:5e:89:63:fb:7c,-94,null
