20210701112345,34.68178666666667,135.84617333333333
,adress,rssi,uuid
0,28:ed:e0:d2:49:fa,-82,null
1,5e:f2:a1:ee:aa:d6,-93,null
2,00:a0:50:53:77:0c,-75,null
3,20:77:87:20:82:9c,-65,null
4,70:f9:b6:5c:fe:ff,-53,null
5,4e:17:52:77:9d:40,-61,null
6,00:a0:50:d6:98:8a,-93,null
7,54:64:df:61:8b:4c,-95,null
