20210701172702,34.683033333333334,135.842865
,adress,rssi,uuid
0,59:a1:ae:c1:8c:eb,-52,null
1,00:a0:50:53:77:0c,-74,null
2,67:2b:78:5f:85:23,-80,null
3,47:f5:d8:3a:9f:b0,-92,0000fd6f-0000-1000-8000-00805f9b34fb
