20210701112259,34.68178666666667,135.84617666666668
,adress,rssi,uuid
0,70:f9:b6:5c:fe:ff,-39,null
1,00:a0:50:d6:98:8a,-94,null
2,00:a0:50:53:77:0c,-72,null
3,28:ed:e0:d2:49:fa,-85,null
4,78:1d:d8:2e:3e:91,-95,null
5,5e:f2:a1:ee:aa:d6,-91,null
