20210701155711,34.683015,135.84536333333332
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-73,null
1,57:ca:0c:ae:d9:4f,-82,0000fd6f-0000-1000-8000-00805f9b34fb
2,6d:4a:e3:d0:e8:95,-63,null
3,60:90:b1:da:e9:f2,-80,0000fd6f-0000-1000-8000-00805f9b34fb
4,34:04:1a:8e:4c:b8,-96,0000fd6f-0000-1000-8000-00805f9b34fb
