20210701171713,34.685071666666666,135.83934166666666
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-64,null
1,45:3d:fb:96:85:95,-82,null
2,59:a1:ae:c1:8c:eb,-48,null
3,55:1f:59:79:0b:69,-83,0000fd6f-0000-1000-8000-00805f9b34fb
