,address,rssi,uuid
0,7a:d1:d7:0e:b7:da,-75,
1,79:35:9f:f1:7d:a6,-80,0000fd6f-0000-1000-8000-00805f9b34fb
2,40:16:23:d7:40:62,-84,
3,00:a0:50:52:e3:df,-71,
4,1d:17:fe:b9:f7:70,-93,0000fd6f-0000-1000-8000-00805f9b34fb
5,5f:ab:47:23:f7:b5,-68,
6,50:6a:75:b2:e5:17,-96,
7,7f:88:ac:d2:5d:7c,-90,
8,7b:72:5e:e2:9a:cf,-93,
9,77:f8:7d:b7:19:3f,-83,
10,22:c4:fc:3b:2b:5b,-84,0000fd6f-0000-1000-8000-00805f9b34fb
11,1c:e9:a7:80:6f:b2,-93,0000fd6f-0000-1000-8000-00805f9b34fb
12,46:51:74:58:97:58,-95,
13,09:16:50:a5:42:bc,-91,0000fd6f-0000-1000-8000-00805f9b34fb
14,75:e6:f9:81:e2:03,-97,
15,57:0e:1c:f6:b0:c5,-91,
16,5e:d5:08:9c:a3:92,-95,
17,1d:e1:a6:b1:fa:16,-94,0000fd6f-0000-1000-8000-00805f9b34fb
18,7b:c1:48:80:a2:7a,-93,
19,7c:e9:0d:7a:2c:6a,-89,
20,54:93:58:af:16:a2,-100,
21,56:75:0a:38:8b:dd,-98,
22,42:df:37:05:cf:24,-91,
23,46:03:f1:a2:89:55,-89,
