,address,rssi,uuid
0,00:a0:50:52:e3:df,-84,
1,77:58:8c:a4:07:43,-77,
2,23:ae:0a:e7:97:12,-91,0000fd6f-0000-1000-8000-00805f9b34fb
3,5f:9e:32:a1:7a:ef,-92,
4,4c:87:5d:64:29:80,-101,
5,44:94:0d:b8:0d:17,-99,
6,7b:5f:6c:cd:2e:0c,-83,
7,6c:d2:ae:7c:81:94,-79,
8,7c:0b:5e:d1:0d:16,-93,
9,44:f2:13:a1:a3:09,-88,
10,14:c0:61:9d:a1:94,-91,0000fd6f-0000-1000-8000-00805f9b34fb
11,55:c6:68:0e:d1:6c,-86,
12,7f:70:84:18:47:6c,-93,
13,5e:30:b8:b5:eb:7b,-96,
14,5e:7d:ba:88:23:61,-93,
15,22:9d:53:92:6c:98,-95,0000fd6f-0000-1000-8000-00805f9b34fb
16,48:9f:28:d1:ac:e2,-94,
17,43:b3:ba:4d:0b:0a,-95,0000fd6f-0000-1000-8000-00805f9b34fb
18,63:6f:cf:b9:44:e4,-92,
19,7b:78:a2:50:25:80,-98,
20,71:cc:d9:0e:bf:c7,-85,
21,77:46:ae:34:ce:e2,-94,
22,7d:7f:15:60:3f:3f,-93,
