,address,rssi,uuid
0,7d:f5:ee:3c:69:22,-92,
1,67:15:64:3a:68:fd,-56,
2,36:99:2c:eb:6d:0e,-56,0000fd6f-0000-1000-8000-00805f9b34fb
3,00:a0:50:52:e3:df,-71,
4,7d:d1:f1:3b:f3:9d,-57,
5,c0:28:8d:fc:d4:f3,-91,
6,55:06:68:1f:95:eb,-95,
7,f0:ef:f5:62:c9:dc,-90,
8,5b:81:2e:5b:2b:cc,-59,
9,57:e0:b8:63:34:c8,-81,
10,7b:9a:2d:82:e4:8a,-99,
11,57:5f:88:0b:84:49,-94,
12,1f:ba:ab:1e:74:98,-70,0000fd6f-0000-1000-8000-00805f9b34fb
13,55:ad:31:99:3d:73,-86,
14,28:5d:73:25:4c:be,-97,0000fd6f-0000-1000-8000-00805f9b34fb
15,6c:f5:fa:47:ca:8f,-63,
16,e5:41:58:09:eb:85,-65,
17,50:c3:b8:83:a8:6a,-86,
18,53:b6:25:b5:f9:7a,-93,
19,59:58:76:10:ae:08,-97,
20,2a:8d:45:5d:1b:1e,-90,0000fd6f-0000-1000-8000-00805f9b34fb
21,0f:ef:3e:c7:20:17,-90,0000fd6f-0000-1000-8000-00805f9b34fb
22,44:a7:06:38:d0:2c,-88,
23,2b:d3:c6:b8:1d:c9,-88,0000fd6f-0000-1000-8000-00805f9b34fb
24,40:28:07:07:2f:f4,-92,
25,3b:93:09:ee:75:bd,-97,0000fd6f-0000-1000-8000-00805f9b34fb
