,address,rssi,uuid
0,00:a0:50:52:e3:df,-72,
1,0d:a1:ab:47:35:32,-86,0000fd6f-0000-1000-8000-00805f9b34fb
2,77:75:c2:5a:18:fa,-81,
3,72:40:70:2c:2e:d2,-83,
4,49:c9:79:f1:90:ca,-99,
5,2e:31:ac:68:ba:cf,-81,0000fd6f-0000-1000-8000-00805f9b34fb
6,40:a6:81:a1:eb:47,-92,
7,5a:aa:ed:8c:35:6d,-86,
8,00:a0:50:53:77:0c,-89,
9,5e:eb:f8:4b:84:62,-94,
10,61:da:d6:e6:d5:ec,-88,
11,55:88:7c:31:3b:a1,-95,
12,4f:6a:a7:8b:a1:8f,-87,
13,7a:ab:35:51:4a:83,-98,
14,53:26:b2:16:b1:67,-94,
15,31:8a:86:50:b5:96,-96,0000fd6f-0000-1000-8000-00805f9b34fb
16,68:3d:ce:ba:1e:9e,-96,
17,41:6b:9d:ed:31:15,-93,
18,d4:36:39:ba:c1:d3,-90,
19,78:cd:61:75:6c:cd,-96,
