,address,rssi,uuid
0,53:d1:a6:1c:d5:3e,-83,0000fd6f-0000-1000-8000-00805f9b34fb
1,00:a0:50:52:e3:df,-67,
2,44:37:2c:42:75:32,-89,
3,29:87:3a:3f:1c:c1,-99,
4,4e:62:5f:49:98:e4,-80,
5,10:bf:83:e2:73:05,-84,0000fd6f-0000-1000-8000-00805f9b34fb
6,cc:fa:db:2c:a2:54,-83,
7,72:9c:d5:37:9c:07,-88,
8,4e:c2:3a:66:8f:79,-83,
9,2c:d4:72:4f:c5:dd,-99,
10,6c:4d:c9:a6:77:45,-90,
11,60:87:af:3d:76:94,-95,
12,74:b4:ac:5e:78:17,-98,
13,43:db:85:5d:9d:ba,-94,
14,56:8e:54:4a:e9:31,-91,
15,49:f6:8d:53:88:0b,-97,
16,33:d7:f7:94:92:67,-94,
17,51:63:94:b7:3e:fe,-92,
18,5e:a5:0a:d3:29:d5,-96,
19,43:b2:d7:22:c0:1e,-99,
20,c7:18:11:92:b8:b8,-81,
21,31:72:c4:3d:86:d0,-90,0000fd6f-0000-1000-8000-00805f9b34fb
22,00:1c:fc:6c:4e:ac,-94,
23,c7:de:7c:fe:d9:1a,-95,
24,68:ab:22:e7:56:c2,-97,
25,38:66:a2:2c:f6:81,-86,0000fd6f-0000-1000-8000-00805f9b34fb
26,62:f6:a0:5e:48:12,-93,
27,42:8e:52:0e:5a:7f,-86,
28,40:b0:f8:67:15:63,-93,
29,53:a9:be:20:67:5d,-91,
30,70:8a:22:ee:c0:7e,-93,
31,3c:9c:5f:68:c3:f2,-91,
32,70:b2:43:ef:ac:df,-91,
33,0b:72:81:e0:b5:c8,-96,0000fd6f-0000-1000-8000-00805f9b34fb
34,60:aa:6e:94:bb:4e,-88,
35,42:77:fc:e7:78:d3,-95,
