,address,rssi,uuid
0,00:a0:50:52:e3:df,-88,
1,69:3b:67:8b:fd:9d,-77,
2,74:d5:a0:11:55:6e,-88,
3,4e:1c:6c:7d:0e:36,-86,
4,66:aa:e8:dd:06:6a,-91,
5,0b:8b:2c:86:ea:be,-79,0000fd6f-0000-1000-8000-00805f9b34fb
6,5d:22:df:97:58:c0,-86,
7,75:18:93:29:5f:21,-94,
8,09:2b:e2:cc:ea:19,-94,
9,53:ec:d5:c8:89:e6,-92,
10,49:95:78:47:2c:99,-53,
11,1a:f2:25:ac:66:d4,-98,
12,5a:c2:9e:bd:1c:81,-85,
13,29:71:8b:03:23:ee,-90,
14,6b:4f:ab:19:58:34,-89,
15,68:fb:c5:2c:99:91,-85,
16,7f:6f:48:6f:b9:21,-97,
17,08:99:12:02:50:06,-94,
18,50:31:9d:ce:61:3e,-93,
19,38:3a:0b:fa:57:ac,-96,0000fd6f-0000-1000-8000-00805f9b34fb
20,54:9b:41:5a:c8:7a,-98,
21,2d:8d:76:ea:4f:6d,-86,0000fd6f-0000-1000-8000-00805f9b34fb
22,44:43:6b:f9:bc:1f,-95,
23,72:ce:43:fa:39:82,-95,
24,7c:ac:d7:eb:d0:72,-99,
25,28:a1:43:3c:df:3b,-91,0000fd6f-0000-1000-8000-00805f9b34fb
26,45:93:f9:07:96:5f,-86,
27,68:17:66:e1:77:38,-93,
28,44:a3:4a:e7:5e:41,-77,
29,3c:19:7d:91:0b:2a,-88,0000fd6f-0000-1000-8000-00805f9b34fb
30,47:96:97:f4:b6:2b,-79,
31,7c:e4:2c:78:28:24,-96,
32,54:e3:bf:47:23:a8,-86,
33,d3:0e:e0:d2:9c:9f,-91,
34,24:35:5a:e2:65:63,-96,0000fd6f-0000-1000-8000-00805f9b34fb
35,4a:8a:18:fc:c1:c4,-97,
