,address,rssi,uuid
0,00:a0:50:52:e3:df,-73,
1,00:a0:50:52:e2:5d,-91,
2,7e:2b:de:dc:78:59,-74,
3,68:63:c9:91:f3:54,-81,
4,6a:84:5c:15:59:a7,-98,
5,4d:02:bd:2b:d6:56,-96,
6,00:1d:06:5c:6a:ca,-60,0000fd6f-0000-1000-8000-00805f9b34fb
7,11:3f:59:be:32:57,-91,0000fd6f-0000-1000-8000-00805f9b34fb
8,45:75:80:ba:b8:c0,-92,
9,4e:9a:32:c8:58:94,-92,
10,7f:04:ce:de:81:50,-96,
11,5e:48:0c:88:aa:40,-79,
12,53:94:0a:40:47:6d,-96,
13,5a:63:5f:8d:d0:d5,-84,0000fd6f-0000-1000-8000-00805f9b34fb
14,07:68:66:91:8a:11,-95,0000fd6f-0000-1000-8000-00805f9b34fb
15,7b:be:b2:a7:4d:a0,-97,
16,46:97:7b:2f:df:bb,-87,
17,4f:71:ab:91:0c:65,-92,
18,e5:ea:e7:00:5f:33,-83,
19,7c:1f:64:ec:76:c2,-94,
20,58:b6:d5:82:07:90,-92,
21,67:f9:59:d6:06:8d,-84,
22,54:3d:39:2f:23:94,-97,
23,41:d0:b7:07:04:6a,-96,
