,address,rssi,uuid
0,00:a0:50:52:e3:df,-71,
1,79:f4:13:e5:8c:ff,-82,
2,44:54:3c:f0:df:d2,-89,
3,5b:36:4b:9e:3c:bc,-86,
4,7e:69:da:66:bd:c9,-94,
5,34:6b:15:8d:5a:6d,-88,
6,7f:91:37:a9:c3:14,-84,
7,30:79:10:63:f8:72,-87,0000fd6f-0000-1000-8000-00805f9b34fb
8,24:8c:f0:04:d4:00,-89,0000fd6f-0000-1000-8000-00805f9b34fb
9,55:c5:88:cf:b9:7a,-80,
10,22:c1:6b:e7:9e:0b,-86,0000fd6f-0000-1000-8000-00805f9b34fb
11,02:f0:a3:01:97:a1,-84,0000fd6f-0000-1000-8000-00805f9b34fb
12,69:d5:6c:4a:b5:f5,-89,
13,33:43:0e:f4:58:c0,-85,0000fd6f-0000-1000-8000-00805f9b34fb
14,08:b5:b0:dd:cd:c2,-93,
15,02:80:84:81:6a:1c,-83,0000fd6f-0000-1000-8000-00805f9b34fb
16,d4:36:39:ba:c1:ad,-96,
17,7f:e8:bf:9a:f3:f8,-93,
18,6a:92:13:36:35:30,-91,
19,7e:0e:8a:7e:5f:89,-89,
20,64:5c:f4:52:cd:fe,-99,
21,3a:21:72:fb:42:bb,-89,0000fd6f-0000-1000-8000-00805f9b34fb
22,4b:5b:07:44:61:91,-97,
23,75:0a:f9:2b:06:7b,-91,
24,6a:18:5b:6b:0c:8b,-91,
25,72:39:5f:fd:d1:cc,-81,
26,4b:a1:82:c8:60:b8,-98,
27,51:00:77:ec:30:f0,-94,
28,4b:2e:2a:da:64:90,-86,
29,10:ab:5b:cc:e0:5d,-91,0000fd6f-0000-1000-8000-00805f9b34fb
30,2b:c7:bc:88:52:ec,-94,0000fd6f-0000-1000-8000-00805f9b34fb
31,76:25:20:3b:cc:fe,-85,
32,2b:81:e8:f1:1b:84,-103,0000fd6f-0000-1000-8000-00805f9b34fb
33,4c:d4:83:db:9d:c4,-91,
34,79:e1:34:41:df:c6,-93,
35,73:f7:43:d7:89:01,-99,
36,5d:e4:d1:27:ad:2f,-94,
37,51:15:cf:35:97:8d,-101,
38,d4:36:39:ba:c1:d3,-95,
39,64:a7:e1:00:8a:bc,-86,
