,address,rssi,uuid
0,00:a0:50:52:e3:df,-85,
1,55:88:7c:31:3b:a1,-85,
2,73:12:7e:ed:c2:44,-85,
3,40:9b:e3:69:9c:fd,-91,
4,44:26:f0:76:15:4c,-86,
5,5a:e9:78:11:2e:6d,-93,
6,04:e4:64:11:2e:cd,-91,0000fd6f-0000-1000-8000-00805f9b34fb
7,54:6a:b4:18:26:b1,-94,
8,25:f2:e3:d9:23:9e,-82,0000fd6f-0000-1000-8000-00805f9b34fb
9,53:6c:2b:91:ba:f0,-86,
10,7c:3c:49:c2:6f:66,-78,
11,0b:6a:16:14:ad:6f,-85,0000fd6f-0000-1000-8000-00805f9b34fb
12,48:6f:39:f9:3e:e2,-86,
13,7b:3f:7c:35:60:86,-89,
14,2d:0e:e3:c0:ff:bd,-100,0000fd6f-0000-1000-8000-00805f9b34fb
15,47:a3:2a:3b:7c:14,-88,
16,5f:cd:af:a2:95:b9,-93,
17,65:bd:9e:88:2a:f7,-98,
18,2a:b0:9e:b4:c9:b5,-92,0000fd6f-0000-1000-8000-00805f9b34fb
19,26:82:da:c9:7e:b0,-96,
20,04:90:97:a0:cb:e6,-93,0000fd6f-0000-1000-8000-00805f9b34fb
21,7c:01:69:31:9c:53,-90,
22,54:0a:3a:73:0d:3d,-84,
23,75:a0:83:06:00:ae,-95,
24,77:61:b2:4f:39:41,-89,
25,6f:6f:5f:99:d5:7b,-95,
26,53:26:b2:16:b1:67,-94,
27,63:4a:89:30:07:7b,-97,
28,67:47:4d:63:a4:0d,-89,
29,62:c3:f9:1d:db:6b,-95,
30,45:02:c3:0e:e4:73,-86,
31,05:da:32:a9:46:cc,-95,0000fd6f-0000-1000-8000-00805f9b34fb
32,6e:98:13:e0:bc:72,-86,
33,08:de:89:b9:9d:49,-95,0000fd6f-0000-1000-8000-00805f9b34fb
34,39:06:79:a0:3c:bb,-95,
35,58:bd:1b:b8:a6:33,-90,
36,02:0c:09:49:1e:89,-97,
37,5d:34:21:19:a2:c7,-100,
38,35:8f:b0:bb:db:8c,-90,
39,73:85:cd:96:96:11,-96,
40,0d:a1:ab:47:35:32,-90,0000fd6f-0000-1000-8000-00805f9b34fb
41,60:14:a0:ff:40:f7,-98,
42,37:84:a2:0f:62:1e,-93,0000fd6f-0000-1000-8000-00805f9b34fb
43,5e:eb:f8:4b:84:62,-92,
44,52:dc:bf:a8:f1:49,-83,
45,7d:5f:96:84:4c:52,-89,
46,21:66:49:a7:7c:b5,-96,
47,65:43:bf:d5:0b:38,-95,
48,4a:0e:a3:19:b6:87,-95,
49,7a:ce:0f:58:d9:83,-94,
