,address,rssi,uuid
0,14:ac:16:64:37:bf,-100,0000fd6f-0000-1000-8000-00805f9b34fb
1,5c:26:77:b2:09:10,-84,
2,00:a0:50:52:e3:df,-67,
3,6d:d1:55:c8:a7:b5,-60,
4,0f:3c:b8:73:7d:fe,-95,0000fd6f-0000-1000-8000-00805f9b34fb
5,44:a3:31:96:53:db,-89,
6,46:a4:47:e3:72:61,-90,
7,1c:e4:37:67:92:c5,-91,0000fd6f-0000-1000-8000-00805f9b34fb
8,2e:dc:50:a6:04:d0,-90,0000fd6f-0000-1000-8000-00805f9b34fb
9,34:7d:95:bf:b4:00,-90,0000fd6f-0000-1000-8000-00805f9b34fb
10,51:2d:b8:14:6b:1e,-86,
11,55:b8:74:23:a1:ae,-93,
12,2e:88:38:a6:a8:c5,-89,0000fd6f-0000-1000-8000-00805f9b34fb
13,2e:1c:49:e2:3e:11,-95,0000fd6f-0000-1000-8000-00805f9b34fb
14,6d:02:35:e8:3e:61,-86,
15,64:3b:5b:5e:b1:1c,-97,
16,4e:df:35:39:31:d8,-84,
17,31:8e:67:fe:26:0f,-90,0000fd6f-0000-1000-8000-00805f9b34fb
18,48:2d:af:26:60:f6,-81,
19,5d:ab:3b:e0:50:d5,-71,
20,1d:df:76:ca:9e:fd,-90,0000fd6f-0000-1000-8000-00805f9b34fb
21,2c:c4:8f:cf:e5:62,-90,0000fd6f-0000-1000-8000-00805f9b34fb
22,74:32:b6:9d:f9:f0,-86,
23,01:7c:c3:e2:d9:77,-91,
24,52:7b:42:e3:0f:35,-92,
25,4b:96:27:c0:28:8b,-92,
26,1c:32:1a:57:5d:16,-85,0000fd6f-0000-1000-8000-00805f9b34fb
27,0b:5d:54:a4:da:89,-88,0000fd6f-0000-1000-8000-00805f9b34fb
28,7d:71:8b:eb:fe:0c,-88,
29,0f:d2:fe:b4:c2:72,-80,0000fd6f-0000-1000-8000-00805f9b34fb
30,75:85:ca:fb:f8:a9,-87,
31,6f:dd:35:70:a8:dd,-83,
32,29:77:13:8c:41:bc,-82,
33,62:4b:97:64:1e:84,-97,
34,08:8e:42:3f:a3:76,-86,0000fd6f-0000-1000-8000-00805f9b34fb
35,5e:2c:6b:29:02:20,-82,0000fd6f-0000-1000-8000-00805f9b34fb
36,68:4f:a5:4a:9e:62,-94,
37,21:36:b2:a7:83:b9,-91,0000fd6f-0000-1000-8000-00805f9b34fb
38,43:6c:64:e2:bf:b4,-92,
39,59:c0:c3:0d:c1:c2,-89,
40,7f:69:a6:89:96:8f,-90,
41,40:d0:ad:c2:09:7a,-86,
42,63:f0:42:dc:d6:3f,-92,
43,74:45:f1:64:20:a0,-89,
44,54:ca:d4:34:98:a3,-92,
45,4d:f7:dd:6c:98:2f,-89,
46,2d:60:a0:d4:ad:de,-98,0000fd6f-0000-1000-8000-00805f9b34fb
47,79:c7:cb:40:1c:ae,-80,
48,6e:5a:f5:59:af:ca,-81,
49,2a:85:26:f8:d6:78,-92,0000fd6f-0000-1000-8000-00805f9b34fb
50,78:ae:87:10:01:7a,-88,
51,7e:6f:8f:10:ac:a4,-89,
52,f4:58:f1:fd:ee:2e,-86,
53,58:21:54:24:92:5c,-91,
54,3b:6a:05:72:d9:15,-91,0000fd6f-0000-1000-8000-00805f9b34fb
55,46:72:69:4f:c8:0d,-91,
56,0e:41:0e:b2:2f:f5,-90,0000fd6f-0000-1000-8000-00805f9b34fb
57,3a:17:1f:a2:14:76,-95,0000fd6f-0000-1000-8000-00805f9b34fb
58,66:87:fc:98:f2:14,-89,
59,7b:ea:91:79:a2:61,-75,
60,4f:e1:cd:00:a7:a6,-82,
61,49:e2:a8:5d:07:74,-89,
62,76:da:1a:ab:ef:6c,-96,
63,36:bd:cd:6b:95:2c,-92,0000fd6f-0000-1000-8000-00805f9b34fb
64,71:39:70:0f:93:7d,-86,
65,5d:ec:ad:ce:c4:be,-95,
66,02:ef:dd:5d:20:6b,-92,0000fd6f-0000-1000-8000-00805f9b34fb
67,75:20:75:da:d0:fd,-96,
