,address,rssi,uuid
0,67:fb:59:10:c0:06,-98,
1,00:a0:50:52:e3:df,-78,
2,15:32:82:20:75:83,-89,0000fd6f-0000-1000-8000-00805f9b34fb
3,00:89:cd:a4:b5:0f,-88,
4,4d:f6:6e:6e:eb:24,-62,
5,67:22:b8:ba:d1:c6,-87,
6,79:1f:a3:61:f9:35,-79,0000fd6f-0000-1000-8000-00805f9b34fb
7,60:6e:cc:30:0e:ac,-81,
8,6d:9c:17:fa:19:d6,-86,0000fd6f-0000-1000-8000-00805f9b34fb
9,64:e5:d0:03:a5:9d,-86,
10,12:a2:a5:30:d1:c2,-85,0000fd6f-0000-1000-8000-00805f9b34fb
11,1a:df:73:aa:4d:a8,-89,
12,31:2e:20:21:57:6a,-91,
13,71:e1:18:52:77:de,-93,
14,4b:58:5a:c4:d4:ed,-55,
15,54:7a:db:7a:99:93,-75,
16,04:b6:ee:51:82:2a,-92,0000fd6f-0000-1000-8000-00805f9b34fb
17,03:d1:a2:6c:7b:67,-97,0000fd6f-0000-1000-8000-00805f9b34fb
18,37:ff:ea:07:0d:b6,-91,0000fd6f-0000-1000-8000-00805f9b34fb
19,ff:51:a5:e1:03:63,-85,
20,f4:bf:80:94:9d:11,-66,
21,47:13:a5:8a:27:21,-82,0000fd6f-0000-1000-8000-00805f9b34fb
22,5f:60:49:09:65:50,-89,0000fd6f-0000-1000-8000-00805f9b34fb
23,1a:60:ac:47:9b:07,-92,
24,5f:11:10:51:a3:9f,-87,
25,24:3b:84:d9:3f:4d,-94,0000fd6f-0000-1000-8000-00805f9b34fb
26,4e:e3:f0:8b:c8:30,-92,
27,47:7a:c2:c8:8b:55,-95,
28,61:61:67:ac:c3:5e,-83,
29,6e:25:2f:95:69:05,-92,
30,48:7d:00:be:64:b9,-98,
31,5b:91:95:18:5f:21,-99,
32,16:aa:8a:96:f1:d2,-91,
33,56:6e:e8:6c:be:df,-98,
34,12:24:db:2e:77:b4,-97,
35,d0:27:95:7e:ea:db,-92,
36,4b:16:b6:70:a5:92,-90,
37,7b:26:37:22:b1:a3,-97,
38,a4:c1:38:ef:80:09,-94,
39,1e:d6:7c:ed:54:7b,-93,
