,address,rssi,uuid
0,38:56:0b:da:28:c1,-89,0000fd6f-0000-1000-8000-00805f9b34fb
1,7c:a8:16:2b:28:48,-79,
2,17:79:8f:32:8b:f7,-91,0000fd6f-0000-1000-8000-00805f9b34fb
3,00:a0:50:52:e3:df,-71,
4,24:5c:1b:71:24:e2,-95,0000fd6f-0000-1000-8000-00805f9b34fb
5,29:77:13:8c:41:bc,-86,
6,69:f1:fc:1f:b7:60,-72,
7,2e:88:38:a6:a8:c5,-88,0000fd6f-0000-1000-8000-00805f9b34fb
8,31:8e:67:fe:26:0f,-91,0000fd6f-0000-1000-8000-00805f9b34fb
9,14:bd:81:2c:1a:e9,-92,0000fd6f-0000-1000-8000-00805f9b34fb
10,01:7c:c3:e2:d9:77,-91,
11,6e:32:01:d4:ce:e8,-100,
12,41:a9:cb:86:bb:ef,-85,
13,79:c5:d9:3c:83:9b,-93,
14,4e:fd:ed:15:6a:25,-88,
15,6e:5a:f5:59:af:ca,-94,
16,34:7d:95:bf:b4:00,-92,0000fd6f-0000-1000-8000-00805f9b34fb
17,09:f3:00:b4:82:90,-89,0000fd6f-0000-1000-8000-00805f9b34fb
18,5c:26:77:b2:09:10,-84,
19,42:98:bd:76:ac:57,-91,
20,57:7e:9a:fa:86:aa,-87,
21,54:3e:66:77:9a:b7,-93,
22,58:af:0c:b3:ec:8b,-92,
23,21:0c:3b:e7:79:c7,-88,
24,2c:c4:8f:cf:e5:62,-92,0000fd6f-0000-1000-8000-00805f9b34fb
25,16:ac:ae:bf:7c:1c,-97,
26,4e:f3:3c:fb:a6:39,-89,
27,4d:f7:dd:6c:98:2f,-78,
28,7b:ea:91:79:a2:61,-83,
29,76:9f:c9:8d:a0:0c,-96,
30,75:56:66:46:6a:04,-86,
31,40:d0:ad:c2:09:7a,-84,
32,51:50:6a:5c:0a:71,-85,
33,26:72:b6:aa:78:8d,-88,0000fd6f-0000-1000-8000-00805f9b34fb
34,25:52:ba:62:90:c9,-94,
35,17:08:e6:2c:21:ae,-86,0000fd6f-0000-1000-8000-00805f9b34fb
36,70:62:f7:f8:f7:de,-85,
37,7a:f2:d2:ac:77:65,-98,
38,49:e2:a8:5d:07:74,-85,
39,20:6c:6b:2f:ff:74,-99,0000fd6f-0000-1000-8000-00805f9b34fb
40,6d:d1:55:c8:a7:b5,-76,
41,63:f0:42:dc:d6:3f,-93,
42,42:db:d8:59:58:9a,-88,
43,00:a0:50:c4:24:ee,-91,
44,56:92:0a:50:1e:a0,-93,
45,74:b5:c3:5e:2f:b6,-100,
46,6a:21:22:9e:1d:70,-91,
47,2e:1c:49:e2:3e:11,-86,0000fd6f-0000-1000-8000-00805f9b34fb
48,0f:d2:fe:b4:c2:72,-92,0000fd6f-0000-1000-8000-00805f9b34fb
49,30:d9:ab:dd:b7:e8,-86,0000fd6f-0000-1000-8000-00805f9b34fb
50,09:ec:8c:01:da:0f,-91,0000fd6f-0000-1000-8000-00805f9b34fb
51,48:37:47:85:77:61,-87,
52,70:9d:62:fb:36:83,-91,
53,7e:6f:8f:10:ac:a4,-91,
54,5a:fd:ed:57:fd:1a,-95,
55,4b:70:0a:a7:0c:c8,-92,
56,77:a8:ac:5f:24:37,-95,
57,5a:93:b9:ef:cd:82,-87,
58,31:44:cf:44:c4:a6,-94,0000fd6f-0000-1000-8000-00805f9b34fb
59,5e:2c:6b:29:02:20,-96,0000fd6f-0000-1000-8000-00805f9b34fb
60,44:43:3c:e9:55:f2,-80,
61,77:ed:f7:6d:16:5e,-85,
62,2c:7d:ac:02:be:a9,-85,
63,47:65:fd:f9:f8:4a,-96,
64,72:47:19:4a:36:82,-94,
65,54:ca:d4:34:98:a3,-88,
66,63:ae:3b:34:0b:0b,-91,
67,4f:e1:cd:00:a7:a6,-85,
68,6c:20:95:19:7a:a9,-97,0000fd6f-0000-1000-8000-00805f9b34fb
69,2e:cf:8f:ca:5e:c5,-84,0000fd6f-0000-1000-8000-00805f9b34fb
70,13:bf:fa:c5:f1:98,-96,0000fd6f-0000-1000-8000-00805f9b34fb
71,6c:f0:58:f7:70:56,-99,
72,6f:20:3a:32:7f:1f,-91,
73,2a:85:26:f8:d6:78,-91,0000fd6f-0000-1000-8000-00805f9b34fb
74,7d:71:8b:eb:fe:0c,-79,
75,46:5d:9f:05:4e:8a,-90,
76,6d:62:b2:d1:c7:0c,-93,
77,35:a0:df:31:cb:5c,-92,0000fd6f-0000-1000-8000-00805f9b34fb
78,10:1e:3e:0e:71:41,-88,
79,37:e2:78:b2:0d:d0,-90,0000fd6f-0000-1000-8000-00805f9b34fb
80,4f:f1:ad:7e:1c:84,-89,
