,address,rssi,uuid
0,00:a0:50:52:e3:df,-70,
1,73:64:af:52:85:cb,-59,
2,70:1c:61:74:60:0e,-95,
3,5c:df:d6:46:d5:cf,-101,
4,2b:38:72:8b:d3:11,-100,
5,71:dc:bf:df:fe:d8,-97,
6,73:8c:77:9e:08:09,-89,
7,02:38:19:a0:03:51,-90,
8,1a:2c:44:3d:f9:77,-95,0000fd6f-0000-1000-8000-00805f9b34fb
9,0b:5b:43:32:9c:eb,-95,0000fd6f-0000-1000-8000-00805f9b34fb
10,73:f9:7b:a6:b8:fa,-96,
11,2f:92:f0:70:74:86,-89,
12,30:30:bb:ea:98:31,-98,0000fd6f-0000-1000-8000-00805f9b34fb
13,34:62:1c:90:4a:25,-89,0000fd6f-0000-1000-8000-00805f9b34fb
14,09:50:50:d4:2f:00,-99,0000fd6f-0000-1000-8000-00805f9b34fb
15,51:c2:dc:fa:0c:f4,-89,
16,62:51:6b:c9:03:03,-92,
17,57:da:dc:9f:4e:e8,-95,
18,7f:62:ae:78:05:07,-94,
19,68:cd:36:c5:c3:8c,-95,
20,1d:ea:91:57:59:53,-94,0000fd6f-0000-1000-8000-00805f9b34fb
21,69:41:4a:a5:29:4a,-89,
22,77:af:ab:4b:aa:a0,-95,
23,72:58:f2:0d:b2:a9,-53,
24,6e:0f:b3:bb:27:4a,-89,
25,75:95:d4:e9:9e:e8,-88,
26,54:3c:ea:d5:70:2a,-48,
27,79:0d:9c:dd:83:81,-86,
28,5c:2d:c7:29:55:6d,-97,
29,41:28:be:57:d1:55,-90,
30,16:b3:ee:b8:6c:49,-93,0000fd6f-0000-1000-8000-00805f9b34fb
31,3c:98:e6:e5:9b:9e,-92,
32,64:32:db:10:28:73,-91,
33,6c:e8:3e:31:af:bb,-100,
34,43:e0:bb:ae:fe:71,-88,
35,5f:61:7b:20:77:31,-59,
36,67:b2:fb:5a:e2:50,-93,
37,70:76:7f:e1:f3:45,-91,
38,3d:3a:76:60:83:e6,-95,
39,6f:fd:cd:12:0d:80,-92,
40,69:e2:3c:b0:2b:2b,-97,
41,02:14:ef:41:50:12,-93,0000fd6f-0000-1000-8000-00805f9b34fb
42,41:57:23:50:5e:7e,-81,
43,3d:3b:ac:a2:30:d1,-95,
44,6e:d0:4c:86:61:7b,-94,
45,75:36:c5:71:67:f6,-89,
46,74:c9:24:87:3c:5d,-93,
47,7f:18:79:bb:03:02,-97,
48,5f:0e:68:ac:e5:ff,-89,
49,c3:31:9b:6c:a2:fa,-98,
50,53:4e:1d:4a:f5:c6,-97,
51,79:98:59:32:bc:4f,-97,
52,63:fe:cc:2f:f4:6e,-88,
53,7f:08:7b:6e:8d:08,-88,
54,78:57:5a:25:21:e5,-97,
55,05:74:f7:a5:4a:64,-97,0000fd6f-0000-1000-8000-00805f9b34fb
56,70:49:98:da:61:d7,-98,
57,6e:c9:34:f8:73:5e,-93,
58,19:a1:69:69:41:ea,-97,0000fd6f-0000-1000-8000-00805f9b34fb
59,22:15:bf:5c:9a:a5,-97,0000fd6f-0000-1000-8000-00805f9b34fb
60,4d:d0:6a:35:a9:c3,-98,
