,address,rssi,uuid
0,00:a0:50:52:e3:df,-72,
1,72:74:43:ae:39:3b,-93,
2,5a:47:f2:f4:77:50,-92,
3,76:a6:76:67:41:61,-97,
4,65:07:34:f0:dc:ea,-66,
5,45:23:50:6d:9f:2b,-56,
6,75:54:1b:a2:2d:dd,-82,
7,40:f5:27:9b:c3:af,-93,
8,58:b0:85:14:e9:1d,-78,
9,71:f2:df:a5:f7:b1,-86,
10,41:2f:39:99:01:3c,-96,
11,13:d2:ed:ce:90:5c,-86,0000fd6f-0000-1000-8000-00805f9b34fb
12,7b:17:4c:a3:a3:3e,-93,
13,51:91:27:5d:d2:2d,-97,
14,50:df:55:f5:06:c2,-86,
15,1c:d0:62:1c:5a:86,-97,0000fd6f-0000-1000-8000-00805f9b34fb
16,7c:c8:bb:04:4d:c0,-87,
17,4b:26:b6:d9:c8:b3,-93,
18,74:d3:36:e9:72:f4,-96,
19,60:bf:f2:61:17:81,-93,
20,6a:91:7d:9b:86:01,-88,
21,07:2d:e4:0f:36:7b,-91,0000fd6f-0000-1000-8000-00805f9b34fb
22,1a:36:85:35:a5:80,-93,0000fd6f-0000-1000-8000-00805f9b34fb
23,0f:cc:1f:a6:69:ca,-93,0000fd6f-0000-1000-8000-00805f9b34fb
24,63:59:ba:ad:15:1f,-95,
25,43:f8:f7:99:0b:54,-94,
26,7e:8a:29:41:2d:37,-96,
27,5c:aa:4e:8e:6d:ce,-97,
28,6a:76:dd:f2:a4:3c,-90,
29,53:82:be:e9:3d:56,-94,
30,5d:f6:59:ff:27:49,-99,
31,6d:e8:e4:c7:54:b6,-90,
32,4b:8e:f2:a8:9f:2b,-93,
33,08:e9:ca:bc:fe:96,-99,0000fd6f-0000-1000-8000-00805f9b34fb
34,5a:19:72:63:c5:1c,-96,
35,ef:6f:34:70:49:b9,-89,
36,0b:57:6f:53:9a:78,-91,0000fd6f-0000-1000-8000-00805f9b34fb
37,13:ad:47:86:6b:ca,-92,0000fd6f-0000-1000-8000-00805f9b34fb
38,2e:2c:32:f5:18:f2,-93,0000fd6f-0000-1000-8000-00805f9b34fb
39,54:f6:68:ac:61:e8,-95,
40,69:e4:41:b4:e0:20,-96,
41,2b:fd:6a:cc:7a:39,-96,
42,28:ae:32:44:3f:86,-96,0000fd6f-0000-1000-8000-00805f9b34fb
43,68:b3:d3:0c:9e:b6,-94,
44,6a:89:c0:d1:4d:69,-97,
45,45:6a:ff:47:fe:9c,-94,
46,4a:f7:c5:ab:76:78,-85,
