,address,rssi,uuid
0,00:a0:50:52:e3:df,-69,
1,45:23:50:6d:9f:2b,-54,
2,65:07:34:f0:dc:ea,-67,
3,07:f8:42:ce:3f:62,-88,
4,00:f0:05:e8:39:2c,-90,0000fd6f-0000-1000-8000-00805f9b34fb
5,54:d9:6d:f1:69:08,-92,
6,70:8d:55:81:5a:8f,-93,
7,40:d7:cb:b3:e3:c2,-86,
8,40:2e:2c:44:6a:76,-88,
9,7f:51:31:cf:4e:89,-59,
10,76:d1:81:1b:78:7f,-84,
11,3d:cf:61:e0:00:45,-101,
12,04:0e:db:59:2f:03,-94,
13,73:33:33:5d:b1:8e,-98,
14,52:36:37:aa:0f:f0,-85,
15,27:e2:e4:a7:c8:2c,-85,
16,78:50:20:2b:59:04,-85,
17,7d:24:54:7d:5e:1a,-90,
18,18:8d:8f:3d:7b:32,-95,0000fd6f-0000-1000-8000-00805f9b34fb
19,45:cc:de:c3:f1:8f,-95,
20,72:ec:c7:88:14:e6,-98,
21,4d:f7:fe:bf:8d:a2,-92,
22,61:f2:03:08:9d:c6,-97,
23,34:f8:88:17:23:ed,-94,0000fd6f-0000-1000-8000-00805f9b34fb
24,40:a8:58:c4:aa:b4,-89,
25,4e:52:74:29:db:e8,-94,
26,6d:f6:c2:6e:7c:fc,-96,
27,75:91:9c:11:80:61,-89,
28,44:ba:e9:9f:2e:62,-96,
29,12:a6:80:f7:1c:ed,-94,
30,0f:0a:4d:5f:39:90,-87,0000fd6f-0000-1000-8000-00805f9b34fb
31,25:81:3b:69:c6:13,-87,
32,78:f1:eb:6b:bb:b2,-100,
33,76:c0:03:ec:01:16,-94,
34,7e:23:cc:f3:ef:c4,-76,
35,70:76:8e:96:2f:c0,-95,
36,4b:82:e3:c1:67:3b,-94,
37,7a:e7:7d:06:32:40,-89,
38,43:1d:65:20:34:74,-103,
39,7c:e1:bb:90:34:69,-99,
40,5f:22:57:63:41:fa,-84,
