,address,rssi,uuid
0,00:a0:50:52:e3:df,-63,
1,00:c3:f4:82:db:ea,-82,
2,39:fb:d8:11:f9:3b,-91,0000fd6f-0000-1000-8000-00805f9b34fb
3,48:5f:99:16:3e:8c,-95,
4,5f:a2:0a:ee:49:5f,-85,
5,d4:9d:c0:7d:09:69,-82,
6,d4:9d:c0:7d:0a:b9,-89,
7,52:cf:81:1b:d8:e4,-94,
8,47:b3:07:8e:ca:56,-99,
9,78:98:10:4b:56:35,-90,
10,3f:92:08:f3:18:2e,-96,0000fd6f-0000-1000-8000-00805f9b34fb
11,19:e2:bb:5e:28:54,-87,0000fd6f-0000-1000-8000-00805f9b34fb
12,46:bd:6b:a1:dd:c3,-82,
13,57:3f:56:4c:9e:6e,-89,
14,55:32:18:72:a4:d0,-90,
15,b8:bc:5b:e5:01:b4,-96,
16,00:c3:f4:70:92:a1,-86,
17,45:9f:d2:f0:5a:22,-84,
18,23:3f:78:d8:5c:91,-92,
19,66:88:1f:dd:0d:28,-92,
20,4e:37:0e:5c:40:e7,-92,
21,d4:9d:c0:7d:32:7d,-94,
22,49:1c:d7:99:f9:85,-96,
23,5d:b3:2c:3a:61:4b,-97,
24,06:ab:79:d7:9e:69,-87,0000fd6f-0000-1000-8000-00805f9b34fb
25,47:19:18:96:f7:9b,-95,
26,d4:36:39:ba:bd:95,-98,
27,5f:03:a2:65:b9:dd,-93,
28,d4:9d:c0:7b:e3:0d,-96,
29,7d:0d:95:7e:00:91,-94,
30,72:8c:4b:cd:bb:b8,-97,
31,27:77:71:3d:9b:3d,-91,0000fd6f-0000-1000-8000-00805f9b34fb
32,62:74:49:7a:f9:8f,-89,
33,b8:bc:5b:eb:28:2d,-95,
34,b8:bc:5b:eb:26:f5,-94,
35,2b:2c:24:b6:e8:c9,-87,0000fd6f-0000-1000-8000-00805f9b34fb
36,70:ef:d2:be:d4:e5,-98,
