,address,rssi,uuid
0,00:a0:50:52:e3:df,-67,
1,00:a0:50:53:77:0c,-85,
2,82:22:a7:16:0d:5a,-96,
3,19:2d:d5:e1:27:98,-94,0000fd6f-0000-1000-8000-00805f9b34fb
4,3f:bd:44:54:5d:39,-95,0000fd6f-0000-1000-8000-00805f9b34fb
5,6a:66:a0:40:c2:49,-53,
6,63:10:cc:64:08:dd,-95,
7,39:17:a9:3f:17:ee,-95,0000fd6f-0000-1000-8000-00805f9b34fb
8,6a:62:f8:1b:a8:19,-97,
9,56:03:ed:33:c1:81,-99,
10,61:64:5e:35:cb:4f,-93,
11,09:b1:c9:b7:d6:d3,-95,0000fd6f-0000-1000-8000-00805f9b34fb
12,07:7d:2a:65:46:7d,-95,
13,31:e1:c7:5a:5b:51,-88,
14,47:d4:5e:2a:4a:77,-92,
15,62:33:d9:11:c9:2d,-96,
16,4e:ed:28:c0:d3:dd,-93,
17,54:fc:e4:7a:6f:c8,-90,
18,41:4a:30:90:20:13,-84,
19,00:2c:f0:74:29:b5,-93,
20,7d:71:05:a9:93:a4,-94,
21,58:80:ad:8c:e5:6b,-97,
22,70:5b:11:82:8e:f4,-100,
23,65:f6:fd:14:db:3b,-91,
24,50:bc:bf:34:e5:2b,-92,
25,09:ef:cc:af:21:44,-93,
26,6c:11:ec:ba:53:c3,-93,
27,6f:d5:be:50:17:4b,-97,
28,43:f5:6b:c7:9f:1f,-95,
29,7a:35:c9:77:8d:25,-95,
30,76:37:84:a3:b1:03,-96,
31,6b:7f:c1:db:e5:85,-93,
32,35:2b:50:80:14:b1,-95,
33,42:5a:b7:6c:bd:ec,-95,
34,15:19:f9:ad:fb:4b,-100,0000fd6f-0000-1000-8000-00805f9b34fb
