,address,rssi,uuid
0,71:de:d0:51:07:0d,-91,
1,40:ee:6e:99:0a:2d,-76,
2,00:a0:50:52:e3:df,-66,
3,54:f6:ba:1c:03:c5,-89,
4,5a:87:7c:18:d4:8d,-55,
5,44:91:0d:1d:10:a1,-93,
6,00:a0:50:52:e2:5d,-96,
7,58:b6:d5:82:07:90,-89,
8,7e:2b:de:dc:78:59,-74,
9,54:51:2e:81:b1:5e,-78,
10,56:62:f7:97:80:d9,-80,
11,68:63:c9:91:f3:54,-84,
12,5a:63:5f:8d:d0:d5,-71,0000fd6f-0000-1000-8000-00805f9b34fb
13,4e:9a:32:c8:58:94,-90,
14,c5:79:bd:7a:1e:d4,-97,
15,62:a2:50:65:4b:fb,-80,
16,5f:eb:01:ae:40:be,-91,
17,76:a2:36:38:b5:d3,-98,
18,00:1d:06:5c:6a:ca,-51,0000fd6f-0000-1000-8000-00805f9b34fb
19,5e:48:0c:88:aa:40,-86,
20,23:8c:c7:e2:bf:a7,-94,0000fd6f-0000-1000-8000-00805f9b34fb
21,c4:cb:bc:bf:2d:92,-77,
22,7f:07:b2:9d:0b:7e,-98,
23,4d:02:bd:2b:d6:56,-86,
24,20:c4:7e:4b:4a:83,-91,0000fd6f-0000-1000-8000-00805f9b34fb
25,53:d4:d8:ff:48:45,-88,
26,4f:1a:81:5d:6d:2c,-99,
27,51:6c:d1:4f:0c:03,-98,
28,34:e0:a7:9c:dd:4a,-101,0000fd6f-0000-1000-8000-00805f9b34fb
29,14:58:fe:24:91:16,-97,
30,00:a0:50:52:f3:5d,-96,
31,1c:52:16:61:e4:25,-97,
32,41:d0:b7:07:04:6a,-98,
33,69:76:4e:db:c5:ef,-94,
34,51:b0:a9:3d:c6:36,-96,
35,44:92:9f:f8:48:07,-98,
