,address,rssi,uuid
0,73:57:47:c8:3b:f4,-95,
1,00:a0:50:52:e3:df,-69,
2,00:a0:50:c4:24:ee,-90,
3,10:ab:5b:cc:e0:5d,-91,0000fd6f-0000-1000-8000-00805f9b34fb
4,46:fe:d3:ef:d8:99,-89,
5,4c:d4:83:db:9d:c4,-96,
6,02:f0:a3:01:97:a1,-85,0000fd6f-0000-1000-8000-00805f9b34fb
7,73:96:43:60:47:7c,-98,
8,44:08:65:ee:1d:1b,-58,
9,20:f1:a9:87:a9:61,-87,0000fd6f-0000-1000-8000-00805f9b34fb
10,3d:df:3f:af:28:33,-94,0000fd6f-0000-1000-8000-00805f9b34fb
11,5d:e4:d1:27:ad:2f,-60,
12,17:3d:26:99:3e:cc,-96,0000fd6f-0000-1000-8000-00805f9b34fb
13,1f:6e:de:f8:d9:9a,-84,0000fd6f-0000-1000-8000-00805f9b34fb
14,55:3e:2b:42:41:77,-93,
15,6a:92:13:36:35:30,-91,
16,24:8c:f0:04:d4:00,-86,0000fd6f-0000-1000-8000-00805f9b34fb
17,72:39:5f:fd:d1:cc,-102,
18,52:b6:26:62:eb:55,-93,
19,33:43:0e:f4:58:c0,-97,0000fd6f-0000-1000-8000-00805f9b34fb
20,51:af:f8:47:d4:ad,-97,
21,0b:11:4a:39:df:a1,-96,
22,51:4e:5e:0c:5c:d4,-88,
23,07:3d:30:c3:de:90,-91,0000fd6f-0000-1000-8000-00805f9b34fb
24,4f:9b:bc:8e:02:4e,-95,
25,54:22:a5:bc:2a:17,-93,
26,70:a6:73:90:57:f6,-98,
27,6b:67:a1:b9:98:54,-95,
28,7c:87:02:54:d7:4e,-94,
29,4a:b3:48:0b:f7:5a,-92,0000fd6f-0000-1000-8000-00805f9b34fb
30,45:9e:fd:17:8a:68,-96,
31,68:c3:03:02:99:89,-95,
32,74:b1:53:29:72:05,-90,
33,3a:21:72:fb:42:bb,-91,0000fd6f-0000-1000-8000-00805f9b34fb
34,32:d6:52:4c:0b:65,-95,0000fd6f-0000-1000-8000-00805f9b34fb
35,35:41:c2:a9:a8:ad,-96,
36,03:02:f3:39:79:4b,-88,0000fd6f-0000-1000-8000-00805f9b34fb
37,71:bb:ea:1e:f8:29,-90,
38,7b:ba:de:c6:e7:b2,-96,
39,8c:2d:aa:54:24:9e,-94,
40,32:9a:72:46:c4:a8,-97,
