,address,rssi,uuid
0,67:6a:fe:a8:53:ad,-98,
1,00:a0:50:52:e3:df,-65,
2,65:1c:41:5d:17:f4,-92,
3,19:53:76:fd:d7:01,-94,
4,65:59:f7:3d:54:7c,-97,
5,72:3e:87:29:f6:58,-94,
6,63:96:85:44:de:24,-92,
7,4d:3b:f9:31:d6:c0,-96,
8,2d:56:86:a0:1a:60,-93,
9,75:08:b2:d6:bb:fa,-90,
10,38:ee:ef:85:75:49,-95,
11,5c:6a:84:a6:e2:cd,-91,
12,44:0a:9b:d7:5a:67,-94,
13,76:c5:8f:76:7f:5a,-93,
14,2d:62:2d:c8:15:94,-93,0000fd6f-0000-1000-8000-00805f9b34fb
15,77:89:69:96:15:65,-90,
16,19:49:82:6d:e8:d8,-86,
17,37:81:08:80:3d:ba,-93,
18,60:22:e6:18:1b:79,-88,
19,2e:1b:fb:33:ab:32,-97,
20,30:ac:07:40:ae:ac,-100,0000fd6f-0000-1000-8000-00805f9b34fb
21,47:e3:2d:54:08:12,-95,
22,46:a8:e3:8d:5e:47,-82,
23,69:db:00:25:eb:8e,-94,
24,00:a0:50:53:37:4e,-96,
25,75:25:a6:b0:01:ea,-91,
26,57:10:eb:6d:8d:68,-97,
27,4c:84:ba:4a:bd:78,-92,
28,54:52:f1:2c:8a:6d,-93,
29,64:76:c8:08:7d:fd,-96,
30,6d:08:45:3e:14:2d,-92,
31,27:13:57:78:12:5a,-94,
32,69:c0:61:4c:41:72,-96,
33,04:91:88:86:90:8d,-86,0000fd6f-0000-1000-8000-00805f9b34fb
34,52:c6:8f:7c:75:98,-95,
35,20:e6:46:13:ea:f1,-91,0000fd6f-0000-1000-8000-00805f9b34fb
36,61:bd:bd:60:8b:4d,-99,
37,4e:eb:ce:ec:d0:14,-89,
38,5c:87:8d:90:eb:35,-93,
39,50:51:fc:58:70:1c,-77,
40,63:88:e9:06:cf:d0,-91,
41,43:91:8b:66:7e:bf,-97,
42,59:7b:c2:d1:a3:bf,-88,
43,44:4f:8c:37:81:58,-88,
44,6b:0d:95:d0:4b:91,-96,
45,21:61:c8:61:9c:b2,-98,0000fd6f-0000-1000-8000-00805f9b34fb
46,01:35:9e:2b:c0:57,-97,0000fd6f-0000-1000-8000-00805f9b34fb
47,77:fd:3a:90:32:16,-95,
48,24:5f:64:1a:cc:83,-98,0000fd6f-0000-1000-8000-00805f9b34fb
49,58:33:35:92:f3:0c,-91,
50,1b:27:74:13:44:6f,-94,0000fd6f-0000-1000-8000-00805f9b34fb
51,dd:00:f1:ba:ef:b9,-92,
52,6f:04:75:3f:58:24,-84,
53,68:a2:bf:dd:68:bb,-98,
