20201221154138,34.673715,135.83545333333333
,adress,rssi,uuid
0,00:a0:50:53:46:6e,-74,null
1,48:fe:4e:ea:ac:e6,-87,null
2,57:a0:34:27:7b:02,-53,null
3,1b:52:b6:c5:89:db,-51,0000fd6f-0000-1000-8000-00805f9b34fb
4,35:fa:aa:dd:c2:ac,-98,null
