20201221190408,34.68172,135.79765333333333
,adress,rssi,uuid
0,1d:05:37:dc:c6:4e,-90,null
1,7b:0b:e4:13:43:5f,-89,null
2,55:5f:e0:f3:de:f8,-70,null
3,00:a0:50:53:46:a9,-77,null
4,55:c5:e2:42:24:f5,-69,0000fd6f-0000-1000-8000-00805f9b34fb
5,25:1f:78:3e:c6:58,-98,0000fd6f-0000-1000-8000-00805f9b34fb
6,7b:83:2f:ac:f9:f8,-55,null
7,06:16:5b:03:0d:71,-46,null
8,44:90:56:2c:a9:99,-88,null
9,4d:d1:ba:6b:ff:90,-63,null
10,67:de:10:a1:a0:23,-62,null
11,43:a5:2a:30:61:e4,-76,null
12,4d:ab:db:a5:80:d5,-42,null
13,4c:6d:f9:85:6a:6a,-71,0000fd6f-0000-1000-8000-00805f9b34fb
14,46:c3:7b:52:87:d9,-93,null
15,46:00:65:44:5c:db,-78,0000fd6f-0000-1000-8000-00805f9b34fb
16,21:bb:84:ec:3f:c7,-86,0000fd6f-0000-1000-8000-00805f9b34fb
17,6c:b9:64:fd:fc:03,-80,null
18,29:d9:90:a8:bc:61,-94,null
19,06:18:5b:03:25:0a,-45,null
20,5d:e9:ea:db:7a:c9,-93,null
21,57:80:cd:aa:46:fd,-92,null
22,14:22:9b:c1:5a:97,-92,null
23,5a:56:0b:65:ba:b8,-91,null
24,4b:d4:03:05:47:18,-93,null
25,c0:00:00:00:2b:6c,-86,null
26,5f:f9:be:39:23:13,-91,null
27,21:54:b5:e4:f7:36,-45,0000fd6f-0000-1000-8000-00805f9b34fb
28,79:30:3d:c7:5b:e9,-91,null
29,63:84:32:f4:7c:92,-93,null
30,7f:79:00:b1:ff:74,-96,null
31,61:b2:96:e9:c7:46,-88,null
32,76:3f:db:30:70:14,-91,null
33,13:b9:24:8f:d5:19,-87,0000fd6f-0000-1000-8000-00805f9b34fb
34,40:8a:de:64:9f:9a,-100,null
35,7b:04:07:bd:b9:31,-87,null
36,7b:1a:18:9e:8b:ea,-91,null
37,59:fa:84:ff:37:04,-93,null
38,f8:8b:a1:d1:b1:30,-92,null
39,54:41:49:86:84:15,-92,null
