20201221191621,34.67545,135.76073666666667
,adress,rssi,uuid
0,00:a0:50:53:46:a9,-69,null
1,4e:0d:d7:9d:a6:f7,-77,null
2,2a:5b:c5:a0:24:83,-47,0000fd6f-0000-1000-8000-00805f9b34fb
3,66:d8:10:82:b6:68,-45,null
4,36:14:cc:23:ff:2d,-91,0000fd6f-0000-1000-8000-00805f9b34fb
