,address,rssi,uuid
0,04:b9:c5:6a:06:b6,-90,
1,00:a0:50:53:77:0c,-61,
2,b8:bc:5b:eb:26:f5,-92,
3,35:74:41:4a:fc:71,-81,0000fd6f-0000-1000-8000-00805f9b34fb
4,00:c3:f4:70:92:a1,-93,
5,00:7b:e7:ac:32:44,-84,0000fd6f-0000-1000-8000-00805f9b34fb
6,18:27:76:cc:a3:8e,-89,0000fd6f-0000-1000-8000-00805f9b34fb
7,d4:9d:c0:7d:09:65,-88,
8,d4:9d:c0:7d:11:8f,-85,
9,13:3c:8c:9e:c8:01,-91,
10,61:11:67:23:ec:cc,-86,
11,40:e2:51:8d:9d:c4,-88,
12,43:eb:72:9c:f7:fd,-91,
13,d4:36:39:ba:c1:91,-93,
14,73:53:7d:c9:ca:91,-98,
15,42:16:d4:52:5c:fb,-46,
16,f2:ed:cf:ac:51:9c,-90,
17,41:b4:a3:7d:0b:63,-88,
18,53:61:a2:2d:b3:70,-45,
19,7d:c8:b1:4f:ec:32,-88,
20,d4:9d:c0:7d:31:bd,-92,
21,d4:9d:c0:7c:f7:2d,-85,
22,00:c3:f4:82:dc:0a,-86,
23,d4:9d:c0:7d:0a:b9,-92,
24,5a:28:1b:8a:d2:37,-89,
25,51:58:e9:32:17:b2,-91,
26,d4:9d:c0:7c:fe:ef,-83,
27,0d:25:ed:05:4c:df,-91,0000fd6f-0000-1000-8000-00805f9b34fb
28,50:1d:2d:df:e7:24,-89,
29,28:11:a5:5b:81:30,-75,
30,00:c3:f4:82:db:b6,-91,
31,d4:9d:c0:7c:d7:e3,-88,
32,41:a3:62:1e:aa:6a,-57,
33,6e:17:36:50:26:df,-94,
34,d4:9d:c0:7c:fe:df,-80,
35,d4:9d:c0:7b:e3:f1,-85,
36,65:3c:04:0e:39:54,-74,
37,64:4f:e6:81:53:47,-55,
38,20:23:29:0a:2e:09,-87,
39,d4:9d:c0:7d:08:7d,-81,
40,d4:9d:c0:7d:09:69,-79,
41,d4:9d:c0:7d:2d:2d,-91,
42,02:9e:b3:4d:ea:b8,-81,
43,0d:91:36:c3:8c:97,-59,0000fd6f-0000-1000-8000-00805f9b34fb
44,b8:bc:5b:eb:28:2d,-94,
45,d4:9d:c0:7b:e2:1f,-86,
46,56:55:54:2f:94:2a,-94,
47,47:8b:76:72:15:ad,-92,
48,58:11:78:2e:29:5d,-57,
49,b8:bc:5b:eb:28:25,-86,
50,40:ab:7e:28:4f:de,-92,
51,1c:08:f9:eb:c8:47,-95,0000fd6f-0000-1000-8000-00805f9b34fb
52,69:2e:e9:be:e8:13,-96,
53,20:df:d5:29:83:98,-94,0000fd6f-0000-1000-8000-00805f9b34fb
54,24:fc:e5:7c:57:75,-93,
55,56:2e:cd:85:7e:98,-95,
56,3a:07:9c:e6:31:1d,-91,
57,76:91:42:de:11:0c,-98,
58,64:72:39:0a:ec:56,-92,
59,d4:9d:c0:7d:11:17,-89,
60,d4:9d:c0:7d:30:7b,-81,
61,3c:86:40:d2:27:80,-91,0000fd6f-0000-1000-8000-00805f9b34fb
62,3d:36:9e:d1:3b:90,-56,0000fd6f-0000-1000-8000-00805f9b34fb
63,37:ef:82:92:4d:31,-87,
64,d4:9d:c0:7d:30:8d,-96,
65,00:c3:f4:82:db:ea,-86,
66,00:c3:f4:70:96:63,-90,
67,29:ca:ca:e1:ce:9d,-77,
68,33:62:14:c6:6e:56,-93,
69,35:60:c0:dd:6e:f1,-82,0000fd6f-0000-1000-8000-00805f9b34fb
70,d4:9d:c0:7d:11:39,-91,
71,24:fc:e5:7c:81:95,-80,
72,d4:9d:c0:7d:0c:c1,-86,
73,1d:6a:ac:41:d6:00,-93,0000fd6f-0000-1000-8000-00805f9b34fb
74,61:6f:fa:14:41:5d,-86,
75,d4:9d:c0:7d:1d:65,-91,
76,45:20:72:d1:69:96,-93,
77,7d:e0:ae:2a:19:8f,-96,
78,d4:9d:c0:7b:eb:5b,-83,
79,4b:05:42:4c:10:31,-91,
80,d4:9d:c0:7d:08:71,-90,
