,address,rssi,uuid
0,53:4b:ac:bd:11:34,-85,
1,1d:87:c3:2a:3c:6b,-99,0000fd6f-0000-1000-8000-00805f9b34fb
2,00:a0:50:53:77:0c,-62,
3,6d:4a:e3:d0:e8:95,-53,
4,49:d8:a4:dc:2a:c1,-85,0000fd6f-0000-1000-8000-00805f9b34fb
5,60:90:b1:da:e9:f2,-73,0000fd6f-0000-1000-8000-00805f9b34fb
6,72:f3:b6:a9:9f:14,-77,
7,51:ac:5f:5b:30:6f,-92,
8,34:04:1a:8e:4c:b8,-97,0000fd6f-0000-1000-8000-00805f9b34fb
9,78:7c:ad:0f:78:00,-98,
10,63:5e:f2:68:7b:5d,-91,
11,52:9d:65:f5:52:3f,-97,
12,45:aa:d6:77:40:23,-96,
13,0b:b9:96:7c:78:4e,-95,0000fd6f-0000-1000-8000-00805f9b34fb
