,address,rssi,uuid
0,7f:c9:80:41:34:02,-69,
1,4d:63:83:91:d7:29,-68,
2,76:c7:2c:22:43:4e,-91,
3,41:d9:29:69:aa:a0,-85,
4,28:11:a5:cb:cf:bd,-84,
5,f3:85:80:87:df:89,-83,
6,57:0a:f0:7f:3b:e4,-86,
7,64:dd:f3:76:63:90,-92,
8,00:a0:50:53:77:0c,-96,
9,5c:ab:8c:26:53:ed,-96,
10,54:b7:e5:4b:3f:20,-95,
11,70:0c:84:e0:48:7d,-89,
12,4c:fd:ac:ea:fd:c2,-94,
13,55:e8:0d:f5:92:b9,-91,
14,34:9f:7b:67:3d:64,-85,
15,52:7f:cc:9d:7c:53,-83,
16,73:56:70:46:f7:06,-92,
17,79:38:02:59:80:8c,-99,
18,6b:07:ed:52:ee:27,-94,
19,4b:68:90:20:f3:af,-92,
20,53:70:7c:4b:73:53,-84,
21,7d:1e:a3:68:eb:cd,-95,
22,6a:6a:6a:8b:1c:d4,-86,
23,22:df:0a:0f:a7:94,-86,0000fd6f-0000-1000-8000-00805f9b34fb
24,28:11:a5:cb:f2:58,-77,
25,6a:cf:0b:41:70:38,-94,
26,25:3a:25:6b:2b:38,-94,
27,12:22:2f:70:a7:38,-83,0000fd6f-0000-1000-8000-00805f9b34fb
28,70:f5:99:60:9b:dd,-86,
29,d4:36:39:ba:bf:4c,-94,
30,53:7e:cd:e9:91:fb,-100,
31,59:8a:27:36:f8:ae,-91,
32,0d:f4:a7:2a:9c:ee,-95,0000fd6f-0000-1000-8000-00805f9b34fb
33,6a:27:94:cd:5c:c6,-92,
34,5e:21:5e:19:6a:8b,-93,
35,5f:04:91:15:17:76,-90,
36,4b:e3:8f:a4:84:0e,-95,
37,4e:33:ae:99:77:c9,-90,
38,4f:74:6c:36:62:40,-91,
39,e2:e6:56:33:0d:23,-90,
40,42:4f:de:01:70:68,-92,
41,2e:fe:d2:a4:9c:c5,-91,0000fd6f-0000-1000-8000-00805f9b34fb
42,d4:36:39:ba:c1:ad,-94,
43,6a:b5:fc:f4:1f:fb,-94,
