,address,rssi,uuid
0,ac:12:2f:4f:36:a8,-53,
1,00:a0:50:53:77:0c,-64,
2,72:90:70:86:45:8b,-50,
3,60:ef:e6:a9:e7:72,-61,
4,4e:6e:98:a0:ed:95,-82,
5,1b:b5:22:34:ac:a1,-81,0000fd6f-0000-1000-8000-00805f9b34fb
6,03:d2:3d:35:98:6c,-95,0000fd6f-0000-1000-8000-00805f9b34fb
7,79:54:ed:ac:c3:6f,-97,
8,2c:04:60:a5:69:da,-94,0000fd6f-0000-1000-8000-00805f9b34fb
9,6b:20:98:cd:29:fc,-97,
10,4d:e9:56:cf:87:fa,-93,
11,74:11:63:42:35:9d,-97,
12,62:b8:e4:2d:0f:0c,-97,
13,46:ec:04:72:bb:c1,-86,
14,51:2e:42:46:7e:80,-91,
15,4d:5a:04:d2:7a:62,-93,
