,address,rssi,uuid
0,53:a3:83:6f:fb:e2,-84,
1,00:a0:50:53:77:0c,-69,
2,09:be:7d:de:e9:78,-91,0000fd6f-0000-1000-8000-00805f9b34fb
3,4c:d6:5f:74:4e:b1,-91,
4,48:b9:72:20:db:35,-58,
5,4d:98:c8:92:46:2a,-89,
6,31:6e:06:a2:90:9f,-99,
7,07:06:bf:18:b8:1d,-92,
8,60:b4:5b:8b:25:c2,-92,
9,61:db:f3:37:8a:d3,-93,
10,6f:c5:4a:e8:fc:62,-91,
11,54:a4:b8:54:da:92,-91,
12,4d:66:d7:f3:7a:d9,-93,
13,a4:c1:c0:00:06:9f,-97,
14,6c:48:7e:75:b3:e7,-79,
15,62:9f:47:93:54:3d,-95,
16,76:31:f8:65:fb:be,-94,
17,33:2f:07:80:ee:55,-96,0000fd6f-0000-1000-8000-00805f9b34fb
18,4b:e3:90:6e:bd:2b,-92,
19,a4:c1:b6:00:05:ae,-93,
20,06:14:5b:05:3e:b2,-94,
21,6f:a6:e0:e7:1d:b2,-93,
22,48:86:ca:b0:89:79,-88,
23,6f:f4:37:e7:5e:91,-86,
24,5f:40:4f:41:24:fa,-95,
25,a4:c1:c3:00:05:79,-97,
26,29:5c:13:95:b2:49,-95,0000fd6f-0000-1000-8000-00805f9b34fb
27,73:64:4a:55:f6:e8,-90,
28,a4:c1:e1:00:05:6a,-93,
29,e0:0f:b1:96:0a:eb,-90,
30,2e:b4:f9:dc:a8:f3,-89,0000fd6f-0000-1000-8000-00805f9b34fb
