,address,rssi,uuid
0,00:a0:50:53:77:0c,-68,
1,44:0a:1d:6d:1d:c6,-77,
2,0f:06:0f:e8:5c:4c,-80,
3,24:6b:d2:6e:5b:3e,-88,0000fd6f-0000-1000-8000-00805f9b34fb
4,53:61:a2:2d:b3:70,-61,
5,40:27:36:9f:be:65,-81,
6,2e:7b:93:29:7c:34,-84,
7,74:b1:af:89:83:3e,-87,
8,41:a3:62:1e:aa:6a,-83,
9,4f:08:bc:43:e1:6b,-90,
10,63:5e:05:73:e3:75,-91,
11,6a:70:c6:79:35:56,-88,
12,19:a7:26:f7:90:10,-94,0000fd6f-0000-1000-8000-00805f9b34fb
13,23:69:18:3a:4b:d2,-89,
14,4b:33:59:c3:23:7c,-86,
15,4e:a1:52:f8:1a:6e,-55,
16,61:7c:b0:1f:a1:7c,-85,
17,12:6a:c6:6e:8f:42,-83,0000fd6f-0000-1000-8000-00805f9b34fb
18,40:d6:4a:7b:ec:f2,-66,
19,f8:23:87:12:8e:ac,-81,
20,51:e0:6b:2c:6b:67,-89,
21,61:55:a6:9c:f6:39,-97,
22,00:a3:9b:3c:40:65,-78,0000fd6f-0000-1000-8000-00805f9b34fb
23,49:51:7b:87:3e:a5,-86,
24,6c:b6:30:03:35:31,-96,
25,1c:c2:68:3a:8e:b3,-87,
26,59:54:6b:74:8b:4d,-85,
27,64:4f:e6:81:53:47,-80,
28,73:dc:de:2e:1c:65,-88,
29,61:88:2d:85:6e:40,-94,
30,62:85:92:ee:88:e7,-93,
31,7c:30:5c:c6:ba:c8,-91,
32,2b:9d:88:8d:cb:32,-83,0000fd6f-0000-1000-8000-00805f9b34fb
33,79:44:90:b3:df:ab,-90,
34,12:83:46:a6:17:06,-82,0000fd6f-0000-1000-8000-00805f9b34fb
35,78:c2:06:29:7f:82,-95,
36,47:13:f0:2d:2d:cf,-90,
37,38:31:96:81:35:7f,-87,
38,65:43:b7:34:e5:60,-91,
39,12:d5:d1:05:5e:3f,-91,0000fd6f-0000-1000-8000-00805f9b34fb
40,73:0c:30:cd:cd:54,-89,
41,01:2f:ab:aa:9e:ca,-97,0000fd6f-0000-1000-8000-00805f9b34fb
42,17:43:65:c6:fb:05,-88,
43,5c:31:3e:7d:0a:1b,-92,
44,21:8c:2d:39:48:92,-95,
45,65:80:87:5c:62:1d,-91,
46,06:2e:c8:4b:b8:f2,-95,0000fd6f-0000-1000-8000-00805f9b34fb
47,0d:f9:ee:7f:87:e4,-98,
48,55:29:b7:88:d9:98,-87,
49,68:32:25:47:83:aa,-81,
50,52:8a:04:91:8a:bc,-97,
51,4b:47:98:ee:5e:c9,-92,
52,74:e6:0b:8b:08:9b,-90,
53,0e:2a:2f:5f:07:58,-91,
54,56:a2:f5:00:9b:8f,-96,
55,72:9b:ab:06:14:7e,-83,
56,27:45:1d:e4:93:df,-95,
57,2d:8d:35:04:b2:1e,-91,0000fd6f-0000-1000-8000-00805f9b34fb
58,16:41:4f:bb:16:f2,-94,
59,2d:05:85:9e:25:6f,-83,
60,56:1b:19:e0:34:f8,-91,
61,00:a0:50:53:77:4c,-93,
62,17:6d:a1:5d:da:84,-93,
63,53:e1:00:60:7a:98,-91,
64,45:00:2a:e3:10:ab,-93,
65,7c:d2:cb:94:b3:fe,-95,
66,25:b7:fb:f7:d7:69,-94,0000fd6f-0000-1000-8000-00805f9b34fb
67,79:86:ed:06:d8:99,-96,
68,7d:79:d3:9b:8d:cd,-91,
69,7b:da:83:d1:84:15,-90,
70,d0:d4:4b:4a:ba:83,-90,
71,4b:ea:b6:35:58:27,-96,
72,75:62:4c:2e:25:87,-87,
73,43:07:97:1f:4c:dc,-95,
74,7d:f7:a1:b3:2d:e8,-86,
75,6c:84:35:c1:a6:df,-83,
76,10:0a:bc:52:2f:b0,-98,
77,5d:18:54:ed:1f:36,-91,
78,61:fc:6f:04:a2:69,-91,
79,43:3d:13:29:60:ab,-92,
80,5e:58:b3:68:2d:13,-98,
81,27:62:49:61:45:da,-95,
82,3d:c8:04:03:35:3e,-86,0000fd6f-0000-1000-8000-00805f9b34fb
83,1d:dd:5f:92:51:a1,-92,
84,52:42:3e:37:8c:09,-89,
85,6a:2a:45:7c:e5:ad,-75,
86,74:0f:0a:8b:49:cd,-99,
87,7a:28:74:e2:fe:76,-83,
88,20:67:9e:44:22:a3,-91,
89,66:0f:90:0f:9a:21,-91,
90,79:31:55:57:e1:98,-91,
