,address,rssi,uuid
0,d4:9d:c0:7d:31:c7,-87,
1,09:19:4b:5e:3f:f0,-92,
2,b8:bc:5b:eb:28:2d,-86,
3,56:05:11:73:81:d3,-42,
4,00:c3:f4:82:dc:82,-82,
5,00:a0:50:53:77:0c,-67,
6,d4:9d:c0:7d:0c:c1,-92,
7,00:c3:f4:82:dc:18,-90,
8,31:66:93:46:74:a3,-83,0000fd6f-0000-1000-8000-00805f9b34fb
9,00:c3:f4:70:96:8f,-83,
10,d4:9d:c0:7d:08:71,-87,
11,00:c3:f4:81:54:e6,-81,
12,32:60:05:8f:32:07,-72,0000fd6f-0000-1000-8000-00805f9b34fb
13,00:c3:f4:70:95:21,-89,
14,d4:9d:c0:7c:fe:ef,-80,
15,d4:9d:c0:7b:eb:5b,-83,
16,24:fc:e5:7c:81:95,-82,
17,d4:9d:c0:7d:30:8d,-77,
18,d4:9d:c0:7b:e2:1f,-84,
19,4b:0b:cb:c0:24:70,-91,
20,d4:9d:c0:7d:11:39,-79,
21,7f:1e:ae:d6:30:2b,-92,
22,00:c3:f4:82:db:b8,-87,
23,d4:9d:c0:7b:e3:f1,-80,
24,67:d5:6c:ef:2c:bc,-95,
25,62:6b:1e:09:91:e6,-84,
26,b8:bc:5b:eb:28:25,-87,
27,00:c3:f4:70:96:63,-86,
28,b8:bc:5b:eb:26:f5,-84,
29,00:c3:f4:70:96:a3,-87,
30,00:c3:f4:70:97:db,-91,
31,1b:ec:be:63:ee:39,-78,0000fd6f-0000-1000-8000-00805f9b34fb
32,00:c3:f4:82:db:e8,-84,
33,d4:9d:c0:7d:1d:65,-88,
34,44:67:00:e8:2e:b2,-89,
35,00:c3:f4:82:d7:0a,-93,
36,d4:9d:c0:7c:fe:df,-82,
37,63:c2:22:71:4a:00,-82,
38,d4:9d:c0:7d:09:65,-80,
39,00:c3:f4:82:db:ea,-79,
40,49:18:70:1a:6d:5a,-94,
41,d4:9d:c0:7c:fe:37,-92,
42,50:fe:99:66:cc:5e,-88,
43,d4:9d:c0:7d:11:8f,-86,
44,00:c3:f4:70:92:a1,-78,
45,0e:69:69:58:bb:b3,-87,
46,6b:89:a8:4e:66:51,-74,
47,55:a2:91:59:d7:a4,-95,
48,08:14:a8:ad:7e:a3,-88,
49,78:b3:b6:23:8e:6a,-97,
50,7b:1c:4a:3d:da:fa,-90,
51,12:e8:b0:23:25:90,-92,
52,d4:9d:c0:7d:20:ef,-87,
53,00:c3:f4:82:dc:0a,-89,
54,d4:9d:c0:7b:e2:0f,-86,
55,33:f0:2c:79:42:61,-95,0000fd6f-0000-1000-8000-00805f9b34fb
56,7b:eb:43:7c:4d:1c,-97,
57,5d:bb:bb:92:04:95,-89,
58,d4:9d:c0:7d:1f:5f,-93,
59,60:9a:67:ac:7d:58,-94,
60,35:63:33:7d:98:62,-87,
61,d4:9d:c0:7d:32:89,-84,
62,d4:9d:c0:7c:d7:e3,-82,
63,d4:9d:c0:7d:1e:1f,-85,
64,4f:36:14:96:72:5d,-96,
65,d4:9d:c0:7d:0a:b9,-78,
66,4a:57:19:9b:2d:c4,-85,
67,d4:9d:c0:7d:28:5d,-92,
68,56:04:6d:dc:41:72,-87,
69,d4:9d:c0:7d:09:69,-76,
70,d4:9d:c0:7d:31:d5,-86,
71,6b:1a:c2:d5:65:b5,-87,
72,24:ff:26:49:84:8d,-73,0000fd6f-0000-1000-8000-00805f9b34fb
73,d4:9d:c0:7d:11:17,-81,
74,d4:9d:c0:7d:2d:2d,-88,
75,7a:26:08:5a:bf:c4,-91,
76,d4:9d:c0:7d:08:7d,-87,
77,7f:f8:3b:f4:85:77,-91,
78,d4:9d:c0:7c:fe:d3,-87,
79,d4:9d:c0:7c:f7:2d,-83,
80,7c:8b:5c:f1:34:73,-92,
81,00:c3:f4:82:dc:5e,-86,
82,00:c3:f4:70:99:0f,-90,
83,00:c3:f4:70:93:a3,-95,
84,59:e4:fa:52:7e:f2,-91,
85,d4:9d:c0:7d:11:21,-87,
86,5e:9f:19:42:c5:51,-81,
87,6d:0c:bc:e1:f1:28,-88,
88,45:30:aa:6f:32:0d,-94,
89,78:40:9c:82:9c:82,-95,
90,5b:18:39:0b:02:10,-87,
91,75:7f:7a:73:13:00,-97,
92,d4:9d:c0:7d:30:7b,-83,
93,23:7c:3e:50:8a:28,-96,
94,6f:a1:86:33:78:fe,-91,
95,09:b9:30:71:35:d2,-93,
96,00:c3:f4:81:54:d2,-98,
97,48:50:1c:56:c0:8f,-102,
98,00:c3:f4:70:92:ed,-93,
99,67:ec:09:73:3d:ec,-97,
100,d4:9d:c0:7d:2d:a1,-92,
101,13:13:79:cb:ba:a3,-95,
102,7d:2a:41:ca:14:68,-92,
103,7c:83:7c:6c:12:4a,-84,
104,d4:9d:c0:7d:34:25,-93,
105,00:c3:f4:70:97:0f,-96,
106,2d:ad:e8:56:20:b6,-90,
107,6b:e7:c1:d5:4d:df,-86,
108,6e:75:43:9a:70:45,-88,
109,d4:9d:c0:7d:31:bd,-81,
110,d4:9d:c0:7d:1f:51,-92,
111,5a:8a:b2:00:35:93,-92,
112,64:f9:25:78:1f:14,-93,
113,32:92:da:4e:f7:ed,-88,0000fd6f-0000-1000-8000-00805f9b34fb
114,d4:9d:c0:7d:22:45,-81,
115,d4:36:39:ba:c1:91,-95,
116,5d:5a:c9:3b:ff:ce,-88,
117,28:6b:d8:19:b4:6a,-90,
118,50:cb:26:a2:6e:15,-96,
