,address,rssi,uuid
0,68:96:3e:12:1b:a3,-88,
1,7f:e6:56:10:48:61,-89,
2,67:b8:d7:ef:2f:84,-76,
3,60:08:d7:dd:16:04,-82,
4,00:a0:50:53:77:0c,-60,
5,76:0b:fe:81:b5:0b,-92,
6,19:d9:54:ee:e5:74,-83,0000fd6f-0000-1000-8000-00805f9b34fb
7,6f:92:6b:cf:9f:04,-86,
8,41:0b:bd:d1:b5:66,-85,
9,7c:9b:a8:ae:06:b5,-96,
10,47:de:49:26:92:ca,-66,
11,42:c0:f2:d7:67:d4,-55,
12,54:5c:5d:48:48:03,-89,
13,46:e9:af:dc:9e:80,-94,
14,d0:b5:c2:9d:17:28,-98,
15,02:5a:0c:9f:ec:3c,-90,
16,f0:c1:a8:c9:5d:ef,-98,
17,7a:27:7c:89:2c:fb,-92,
18,6e:76:52:60:7c:b3,-93,
19,6a:af:1b:75:98:a6,-83,
20,5d:cb:14:11:f2:71,-93,
21,37:dc:da:16:ad:5b,-98,0000fd6f-0000-1000-8000-00805f9b34fb
22,7e:ff:f0:bf:4d:3f,-93,
23,00:42:79:fd:17:91,-83,
24,64:e6:2a:25:9f:4b,-87,
25,55:0f:6d:df:09:a6,-91,
26,61:0d:21:66:2c:8e,-85,
27,d5:7f:35:3e:52:b6,-95,
28,ee:ea:28:de:d0:a2,-93,
29,57:e3:9d:16:99:4e,-95,
30,6e:f1:88:42:19:ad,-88,
31,62:bc:5b:71:03:c7,-91,
32,70:eb:9f:4d:60:9d,-82,
33,4b:73:22:38:73:f4,-83,
34,54:3a:a9:62:6d:4d,-85,
35,06:4f:03:b7:d1:4f,-93,0000fd6f-0000-1000-8000-00805f9b34fb
36,27:ae:43:48:1d:99,-91,0000fd6f-0000-1000-8000-00805f9b34fb
37,70:f8:fe:6e:1a:98,-92,
38,59:09:86:48:5b:85,-91,
39,4a:34:38:fa:63:fd,-90,
40,41:72:89:69:e2:ee,-98,
41,69:01:a9:bf:2d:5a,-78,
42,12:42:76:b0:cd:3a,-94,0000fd6f-0000-1000-8000-00805f9b34fb
43,60:7d:d7:11:f2:0c,-91,
44,1e:bb:ee:68:d9:91,-86,0000fd6f-0000-1000-8000-00805f9b34fb
45,74:6a:f8:66:29:d4,-96,
46,7d:b8:38:3f:d2:f3,-96,
47,28:52:e0:e3:8f:cd,-93,
