20210704055954,34.69330166666667,135.78212
,adress,rssi,uuid
0,d4:36:39:ba:bf:4c,-94,null
1,75:d5:c7:81:55:11,-89,null
2,d4:36:39:ba:bd:b6,-94,null
3,d4:36:39:ba:c1:d3,-88,null
