20210704060708,34.69329666666667,135.78211666666667
,adress,rssi,uuid
0,d4:36:39:ba:c1:ad,-94,null
1,d4:36:39:ba:c1:d3,-81,null
2,e8:07:bf:24:56:7a,-89,null
