20210704100107,34.692985,135.7821
,adress,rssi,uuid
0,00:a0:50:52:f3:a8,-61,null
1,6f:87:45:59:e1:b2,-92,null
2,00:75:6e:bc:5d:6b,-85,0000fd6f-0000-1000-8000-00805f9b34fb
3,08:cf:98:77:34:85,-90,0000fd6f-0000-1000-8000-00805f9b34fb
4,7a:c9:7a:6a:41:19,-92,null
5,5d:f4:57:d4:b3:bb,-90,null
6,4d:69:ba:94:2b:d8,-93,null
7,70:dc:4e:50:5c:b5,-81,null
8,6b:15:cc:54:2b:37,-92,null
9,0e:e3:13:95:7b:cb,-84,0000fd6f-0000-1000-8000-00805f9b34fb
10,00:12:a6:4e:93:fc,-89,0000fd6f-0000-1000-8000-00805f9b34fb
11,2f:60:a1:1f:3d:0b,-95,null
12,52:79:6d:4e:f4:9e,-88,null
13,7b:8a:be:7e:93:63,-78,null
14,5b:b9:26:bc:5f:6b,-78,null
15,42:08:db:98:35:9e,-93,null
16,76:74:3b:9f:a0:70,-93,null
17,60:39:08:98:b5:d5,-90,null
18,6c:7c:cf:07:b0:6c,-92,null
19,4a:ce:d7:92:b0:ef,-88,null
20,61:60:36:bb:98:af,-89,null
21,63:29:d2:15:9d:99,-90,null
22,6c:3e:94:66:e9:9e,-93,null
23,f9:d0:fc:d7:9a:90,-78,null
24,1d:f7:1a:85:66:c8,-92,null
25,53:26:b2:16:b1:67,-92,null
26,6b:fa:64:28:2b:c1,-91,null
27,4a:aa:58:b0:f2:69,-91,null
28,70:11:d2:00:22:9f,-85,null
29,cd:7b:58:89:46:d7,-92,null
30,77:86:27:e3:97:39,-93,null
31,6f:2f:bd:98:38:3d,-89,null
32,06:09:5b:02:c2:8b,-94,null
33,78:cd:61:75:6c:cd,-94,null
34,47:79:96:8b:5a:f4,-92,null
35,34:5b:68:2e:48:10,-93,0000fd6f-0000-1000-8000-00805f9b34fb
36,39:28:ac:7c:f4:ac,-93,0000fd6f-0000-1000-8000-00805f9b34fb
37,06:08:5b:03:70:5a,-91,null
38,6b:15:3e:64:05:6c,-81,null
39,3b:8d:57:4d:dd:8c,-95,null
40,77:5a:c0:ee:7b:f0,-90,null
41,45:77:c5:6c:da:3e,-94,null
42,1e:f7:78:88:ab:4d,-97,0000fd6f-0000-1000-8000-00805f9b34fb
43,44:4b:9c:46:b6:e1,-94,null
44,66:19:d5:d9:a2:e3,-97,null
45,09:32:23:62:d4:d5,-91,0000fd6f-0000-1000-8000-00805f9b34fb
46,44:be:90:34:ef:8c,-91,null
