20210704060056,34.6933,135.78212
,adress,rssi,uuid
0,d4:36:39:ba:bd:b6,-97,null
1,53:39:6d:0d:2b:1c,-92,null
2,d4:36:39:ba:bf:4c,-92,null
3,75:d5:c7:81:55:11,-92,null
