20210704073718,34.684261666666664,135.82847166666667
,adress,rssi,uuid
0,7f:a8:85:09:66:8c,-82,null
1,76:74:4e:13:86:cc,-72,null
2,c7:59:1d:f0:d1:e6,-84,null
3,70:5b:11:20:90:d5,-83,null
4,52:c2:20:f1:50:b8,-77,null
5,7b:9c:69:1f:2b:b4,-83,null
6,58:8a:9e:21:c7:0a,-98,null
7,57:54:e1:53:d9:1a,-73,null
8,76:f9:e2:0c:cd:33,-87,null
9,1d:8c:f4:24:0a:8e,-80,0000fd6f-0000-1000-8000-00805f9b34fb
10,7d:6f:82:69:94:58,-74,null
11,22:3d:59:1b:13:4c,-83,0000fd6f-0000-1000-8000-00805f9b34fb
12,74:38:19:4a:70:2f,-76,null
13,3e:2e:03:3c:10:4a,-79,0000fd6f-0000-1000-8000-00805f9b34fb
14,46:69:1b:42:12:2b,-95,null
15,51:c2:f7:a0:22:75,-90,null
16,41:1d:bb:4f:b8:12,-96,null
17,54:c7:62:2e:c2:b9,-88,null
18,7d:b5:1e:72:b6:c4,-84,null
19,1d:97:66:5f:27:4b,-91,null
20,7c:b4:0e:0d:5b:8b,-97,null
21,71:6f:3a:e5:b3:81,-96,null
22,3d:61:87:f7:56:bc,-94,0000fd6f-0000-1000-8000-00805f9b34fb
23,77:f2:c9:5c:e8:ec,-97,null
24,51:2b:ee:42:57:4c,-94,0000fd6f-0000-1000-8000-00805f9b34fb
