20210704062923,34.69329166666667,135.78210333333334
,adress,rssi,uuid
0,d4:36:39:ba:bf:4c,-95,null
1,7f:2c:d0:f5:b9:c6,-94,null
2,d4:36:39:ba:c1:ad,-87,null
3,d4:36:39:ba:c1:d3,-85,null
