20210704063810,34.69329166666667,135.782095
,adress,rssi,uuid
0,d4:36:39:ba:bd:b6,-88,null
1,d4:36:39:ba:c1:d3,-85,null
2,14:9a:bc:24:88:79,-95,0000fd6f-0000-1000-8000-00805f9b34fb
3,25:1a:f2:7b:ca:76,-100,null
4,d4:36:39:ba:c1:ad,-90,null
5,d4:36:39:ba:bf:4c,-90,null
