20210704063943,34.69329166666667,135.78209333333334
,adress,rssi,uuid
0,46:36:92:f1:6e:a7,-89,null
1,4f:b8:b2:2b:8b:1f,-92,null
2,d4:36:39:ba:bd:b6,-94,null
3,d4:36:39:ba:bf:4c,-89,null
