20210704071111,0.0,0.0
,adress,rssi,uuid
0,58:d4:d6:24:5f:85,-78,null
1,57:b8:4a:d1:65:d4,-89,null
2,3b:1f:6a:85:61:a5,-93,0000fd6f-0000-1000-8000-00805f9b34fb
3,75:ae:9c:62:fc:f2,-91,null
4,5e:41:ba:8c:c5:31,-95,null
