20210704080136,34.68420666666667,135.828505
,adress,rssi,uuid
0,2b:30:0e:c8:7c:d6,-82,null
1,25:e7:30:8f:28:26,-94,0000fd6f-0000-1000-8000-00805f9b34fb
2,31:9f:a2:b9:14:cf,-93,null
3,57:de:6a:1e:29:4d,-75,null
4,1e:44:af:d9:82:27,-76,0000fd6f-0000-1000-8000-00805f9b34fb
5,59:a6:f4:45:2b:15,-73,null
6,51:6e:3b:87:43:c0,-85,null
7,51:c2:f7:a0:22:75,-90,null
8,7e:b5:8b:ca:f4:cf,-92,null
9,6d:be:cf:24:a0:b8,-72,null
10,55:35:1f:3c:94:13,-83,null
11,c7:59:1d:f0:d1:e6,-81,null
12,2c:29:fa:24:27:00,-93,0000fd6f-0000-1000-8000-00805f9b34fb
13,56:37:ca:57:90:cd,-94,null
14,40:f7:16:5f:96:0d,-91,null
15,74:d2:98:84:2f:fd,-83,null
16,17:4d:0d:2f:9d:e3,-85,0000fd6f-0000-1000-8000-00805f9b34fb
17,55:b8:f7:48:6b:83,-78,null
18,77:b8:c1:a6:2e:9f,-90,null
19,25:9f:97:5c:5e:ef,-91,0000fd6f-0000-1000-8000-00805f9b34fb
20,77:4d:3b:3d:4d:95,-90,null
21,51:dc:d6:a7:ff:71,-88,null
22,69:14:04:2d:f4:b0,-87,null
23,13:43:36:8b:ff:34,-91,null
24,7a:7c:98:95:cb:7f,-92,null
25,76:66:32:dd:c8:c7,-96,null
26,5a:fd:59:d2:6e:da,-75,null
27,70:2f:e5:fc:27:94,-91,0000fd6f-0000-1000-8000-00805f9b34fb
28,7a:79:55:9b:28:4c,-86,null
29,65:31:3e:9f:b6:c7,-97,null
30,60:09:3c:19:53:9a,-91,null
31,72:06:c8:35:9f:fe,-94,null
32,37:07:99:4d:42:d7,-94,0000fd6f-0000-1000-8000-00805f9b34fb
