20210704092733,34.68298333333333,135.842805
,adress,rssi,uuid
0,00:a0:50:52:f3:a8,-78,null
1,60:37:41:82:c9:7f,-90,null
2,2d:04:c4:77:fd:57,-93,0000fd6f-0000-1000-8000-00805f9b34fb
3,5f:5f:c2:88:3d:da,-87,null
4,4e:72:8b:92:0d:e9,-93,null
5,41:ee:48:ba:3c:d5,-90,null
