20210704064728,34.693286666666665,135.78209
,adress,rssi,uuid
0,d4:36:39:ba:c1:d3,-90,null
1,76:cd:83:8a:fd:bc,-82,null
2,21:67:20:04:1f:64,-85,0000fd6f-0000-1000-8000-00805f9b34fb
3,75:5a:bd:fb:28:ba,-90,null
4,4f:e5:5d:b4:06:34,-87,null
