20210704063111,34.69329,135.78210333333334
,adress,rssi,uuid
0,d4:36:39:ba:bf:4c,-94,null
1,d4:36:39:ba:c1:ad,-88,null
2,d4:36:39:ba:bd:b6,-94,null
3,d4:36:39:ba:c1:d3,-86,null
