20210704054919,34.693084999999996,135.781755
,adress,rssi,uuid
0,f3:85:80:87:df:89,-92,null
1,d4:36:39:ba:c1:d3,-92,null
2,46:06:06:d2:54:52,-95,null
3,34:9f:7b:67:3d:64,-91,null
