20210704094533,34.68435,135.79319
,adress,rssi,uuid
0,65:f0:c9:5a:e6:18,-60,null
1,00:a0:50:52:f3:a8,-66,null
2,7c:fb:f9:f0:8c:95,-83,null
3,7a:b0:75:ac:2e:73,-96,null
