20210704064100,34.69329,135.78209166666667
,adress,rssi,uuid
0,43:ba:4a:6b:f1:b8,-76,null
1,69:c4:11:47:13:ad,-89,null
2,d4:36:39:ba:bf:4c,-91,null
3,ac:12:2f:3e:7f:72,-88,null
4,d4:36:39:ba:c1:ad,-91,null
