20210704054644,34.691963333333334,135.78214
,adress,rssi,uuid
0,c2:1f:46:3c:b7:61,-92,null
1,6d:1e:6a:a2:7a:28,-94,0000fd6f-0000-1000-8000-00805f9b34fb
2,7a:fd:3d:db:b9:75,-96,null
