20210704071347,0.0,0.0
,adress,rssi,uuid
0,58:d4:d6:24:5f:85,-87,null
1,48:75:81:c2:0c:c5,-63,null
2,59:d2:57:57:33:05,-87,null
3,65:d0:15:3d:10:1b,-76,null
4,35:38:43:a9:47:e7,-91,null
5,75:ae:9c:62:fc:f2,-96,null
6,5c:ed:8a:8a:03:d4,-93,null
