20210704063025,34.69329,135.78210333333334
,adress,rssi,uuid
0,d4:36:39:ba:bf:4c,-91,null
1,d4:36:39:ba:bd:b6,-92,null
2,d4:36:39:ba:c1:d3,-89,null
3,d4:36:39:ba:c1:ad,-89,null
