20210704051513,34.68150333333333,135.52813666666665
,adress,rssi,uuid
0,3c:78:43:7c:e4:07,-92,null
1,0e:cc:ac:da:45:66,-88,null
2,3c:78:43:7c:e4:10,-84,null
3,5d:4c:d7:8b:73:5c,-93,null
4,9c:30:5b:01:e5:e0,-91,null
5,00:bb:c1:4d:12:41,-88,null
