20210704060637,34.69329666666667,135.78211666666667
,adress,rssi,uuid
0,d4:36:39:ba:bd:b6,-95,null
1,d4:36:39:ba:c1:ad,-94,null
2,d4:36:39:ba:c1:d3,-82,null
