20210704063519,34.69329166666667,135.7821
,adress,rssi,uuid
0,d4:36:39:ba:bf:4c,-96,null
1,d4:36:39:ba:c1:d3,-83,null
2,d4:36:39:ba:bd:b6,-88,null
