20210704060913,34.69329666666667,135.78211666666667
,adress,rssi,uuid
0,7f:b4:52:69:b2:a0,-91,null
1,d4:36:39:ba:c1:ad,-92,null
2,d4:36:39:ba:bd:b6,-96,null
