20210704064406,34.693288333333335,135.78209
,adress,rssi,uuid
0,79:fd:b0:59:44:03,-82,null
1,d4:36:39:ba:c1:d3,-88,null
2,69:c4:11:47:13:ad,-95,null
3,d4:36:39:ba:c1:ad,-87,null
4,d4:36:39:ba:bf:4c,-95,null
