20210704060433,34.69329833333333,135.78211833333333
,adress,rssi,uuid
0,64:41:28:9a:ae:ac,-99,null
1,d4:36:39:ba:c1:ad,-98,null
2,d4:36:39:ba:c1:d3,-91,null
3,53:1c:12:f0:03:07,-92,null
4,d4:36:39:ba:bf:4c,-93,null
