20210704055005,34.69309333333333,135.78178833333334
,adress,rssi,uuid
0,f3:85:80:87:df:89,-95,null
1,46:06:06:d2:54:52,-92,null
2,d4:36:39:ba:c1:ad,-95,null
3,d4:36:39:ba:c1:d3,-99,null
4,d4:36:39:ba:bf:4c,-92,null
5,58:bb:48:78:63:ee,-99,null
6,5a:74:fd:cd:64:ca,-95,null
7,44:fb:0c:0b:ab:de,-93,null
